Author,Deposit ,MT Cu,Vein Type,Inclusion Type ,Original Inclusion Type,Sample No.,Ag ,As ,Au ,B ,Ba ,Bi ,Ca ,Ce,Cl,Co,Cs,Cu,Fe ,K ,La,Li ,Mg ,Mn ,Mo ,Na ,Nb,Ni,Pb ,Rb ,Sb,Sn ,Sr ,Ta,Tl ,U,V,W ,Y,Zn 
Ulrich,Bajo de la Alumbrera,2.9,,AV,VH,32,10.0,,,,10.0,,,3.0,,,3.0,2500,13000.0,9400.0,2100.0,210.0,,3100.0,,9800.0,,,250.0,30.0,,100.0,10.0,,5.0,,,5.0,,1000.0
Ulrich,Bajo de la Alumbrera,2.9,,AV,VH,35,70.0,,,,20.0,,,2.0,,,10.0,30000,29000.0,16000.0,,720.0,,1500.0,,30000.0,,,620.0,70.0,,,20.0,,10.0,,,50.0,,6800.0
Ulrich,Bajo de la Alumbrera,2.9,,AV,VH,40,2.0,60.0,,,10.0,,,2.0,,,1.0,29000,3400.0,3300.0,260.0,180.0,,100.0,,13000.0,,,40.0,9.0,,700.0,6.0,,8.0,,,20.0,,1000.0
Ulrich,Bajo de la Alumbrera,2.9,,AV,VH,41,20.0,,,,30.0,,,4.0,,,3.0,26000,17000.0,9000.0,10.0,280.0,,1600.0,,21000.0,,,180.0,30.0,,600.0,10.0,,6.0,,,22.0,,1300.0
Ulrich,Bajo de la Alumbrera,2.9,,AV,VH,42,20.0,,,,30.0,,,5.0,,,20.0,33000,13000.0,7200.0,3900.0,150.0,,1400.0,,17000.0,,,230.0,30.0,,570.0,10.0,,5.0,,,40.0,,1200.0
Ulrich,Bajo de la Alumbrera,2.9,,AV,VH,43,,,0.5,,,,,,,,,5200,,,,,,,,7900.0,,,,,,,,,,,,,,
Ulrich,Bajo de la Alumbrera,2.9,,AV,VH,44,,30.0,0.2,,,,,,,,,1800,,,,,,,,3900.0,,,,,,,,,,,,,,
Ulrich,Bajo de la Alumbrera,2.9,,AV,VH,45,,10.0,0.1,,,,,,,,,500,,,,,,,,3900.0,,,,,,,,,,,,,,
Ulrich,Bajo de la Alumbrera,2.9,,AV,VH,46,,10.0,0.2,,,,,,,,,1700,,,,,,,,3900.0,,,,,,,,,,,,,,
Ulrich,Bajo de la Alumbrera,2.9,,AV,VL,114,20.0,,,,20.0,,,1.0,,,4.0,500,3100.0,4000.0,,50.0,,600.0,,11000.0,30.0,,300.0,40.0,,,10.0,,2.0,,,30.0,,
Ulrich,Bajo de la Alumbrera,2.9,,AV,VL,115,2.0,3.0,,,10.0,,,2.0,,,10.0,1100,6200.0,2000.0,2.0,30.0,,300.0,,3000.0,10.0,,70.0,10.0,,500.0,20.0,,25.0,,,5.0,,200.0
Ulrich,Bajo de la Alumbrera,2.9,,AV,VL,117,2.0,,,,10.0,,,1.0,,,3.0,900,14100.0,8000.0,1.0,20.0,,1500.0,,7000.0,10.0,,200.0,30.0,,40.0,10.0,,5.0,,,5.0,,700.0
Ulrich,Bajo de la Alumbrera,2.9,,AV,VL,116,2.0,30.0,,,20.0,,,1.0,,,2.0,1200,5900.0,5000.0,280.0,30.0,,700.0,,11000.0,10.0,,140.0,30.0,,200.0,10.0,,2.0,,,10.0,,400.0
Ulrich,Bajo de la Alumbrera,2.9,,AV,VL,112,3.0,30.0,,,15.0,,,1.0,,,1.0,300,700.0,7000.0,1.0,,,100.0,30.0,3000.0,,,30.0,10.0,,30.0,10.0,,5.0,,,10.0,,100.0
Ulrich,Bajo de la Alumbrera,2.9,,AV,VL,106,70.0,300.0,,,10.0,,,10.0,,,5.0,3000,6000.0,5000.0,1.0,740.0,,600.0,100.0,6000.0,,,100.0,30.0,,850.0,10.0,,20.0,,,50.0,,300.0
Ulrich,Grasberg ,28,,BM,B ,,1128.0,16.0,,96.0,226.0,4.0,,,,,57.0,1801,105130.0,141269.0,,160.0,462.0,22917.0,567.0,170991.0,,,4700.0,883.0,,61.0,423.0,,33.0, ,,24.0,,15486.0
Ulrich,Grasberg ,28,,BM,B ,,1111.0,23.0,,152.0,244.0,4.0,,,,,55.0,2101,113589.0,132118.0,,119.0,447.0,22482.0,557.0,180321.0,,,4489.0,917.0,,95.0,571.0,,29.0, ,,25.0,,14438.0
Ulrich,Grasberg ,28,,BM,B ,,601.0,41.0,,207.0,587.0,10.0,,,,,67.0,8355,170480.0,249828.0,,135.0,1072.0,40738.0,420.0,100689.0,,,10186.0,1437.0,,129.0,383.0,,50.0, ,,49.0,,18988.0
Ulrich,Grasberg ,28,,BM,B ,,1377.0,31.0,,133.0,191.0,12.0,,,,,43.0,2475,115022.0,130363.0,,117.0,659.0,19420.0,696.0,182722.0,,,3652.0,842.0,,78.0,395.0,,24.0, ,,27.0,,11990.0
Ulrich,Grasberg ,28,,BM,B ,,1452.0,95.0,,418.0,495.0,19.0,,,,,63.0,2075,115749.0,134468.0,,209.0,625.0,17446.0,732.0,181533.0,,,4357.0,766.0,,342.0,755.0,,27.0, ,,110.0,,12513.0
Ulrich,Grasberg ,28,,BM,B ,,,,0.2,,,,,,,,,3743,,,,,,,,163694.0,,,,,,,,,, ,,,,
Ulrich,Grasberg ,28,,BM,B ,,,,0.1,,,,,,,,,1975,,,,,,,,163694.0,,,,,,,,,, ,,,,
Ulrich,Grasberg ,28,,BM,B ,,,,0.3,,,,,,,,,2247,,,,,,,,163694.0,,,,,,,,,, ,,,,
Ulrich,Grasberg ,28,,BM,B ,,,,0.5,,,,,,,,,4240,,,,,,,,161451.0,,,,,,,,,, ,,,,
Ulrich,Grasberg ,28,,BM,B ,,,,0.9,,,,,,,,,4704,,,,,,,,161451.0,,,,,,,,,, ,,,,
Ulrich,Grasberg ,28,,BM,B ,,,21.0,0.4,,,,,,,,,3656,,,,,,,,167506.0,,,,,,,,,, ,,,,
Ulrich,Grasberg ,28,,BM,B ,,,12.0,0.1,,,,,,,,,2179,,,,,,,,156070.0,,,,,,,,,, ,,,,
Ulrich,Grasberg ,28,,BM,B ,,,14.0,0.5,,,,,,,,,2844,,,,,,,,159882.0,,,,,,,,,, ,,,,
Ulrich,Grasberg ,28,,BM,B ,,,13.0,0.2,,,,,,,,,2413,,,,,,,,156742.0,,,,,,,,,, ,,,,
Ulrich,Grasberg ,28,,BM,B ,,,33.0,0.9,,,,,,,,,3974,,,,,,,,156967.0,,,,,,,,,, ,,,,
Ulrich,Grasberg ,28,,BM,B ,,,16.0,0.2,,,,,,,,,3480,,,,,,,,164815.0,,,,,,,,,, ,,,,
Ulrich,Grasberg ,28,,BM,B ,,,36.0,1.2,,,,,,,,,2957,,,,,,,,163245.0,,,,,,,,,, ,,,,
Ulrich,Grasberg ,28,,BM,B ,,,13.0,0.5,,,,,,,,,1521,,,,,,,,157639.0,,,,,,,,,, ,,,,
Ulrich,Grasberg ,28,,BM,B ,,,8.0,0.2,,,,,,,,,2350,,,,,,,,161451.0,,,,,,,,,, ,,,,
Ulrich,Grasberg ,28,,BM,B ,,,,0.2,,,,,,,,,3791,,,,,,,,161451.0,,,,,,,,,, ,,,,
Ulrich,Grasberg ,28,,BM,B ,,,,0.4,,,,,,,,,2338,,,,,,,,161451.0,,,,,,,,,, ,,,,
Ulrich,Grasberg ,28,,BM,B ,,,19.0,0.3,,,,,,,,,3941,,,,,,,,161451.0,,,,,,,,,, ,,,,
Ulrich,Grasberg ,28,,BM,B ,,,14.0,0.1,,,,,,,,,2201,,,,,,,,161451.0,,,,,,,,,, ,,,,
Ulrich,Grasberg ,28,,BM,B ,,,17.0,0.1,,,,,,,,,2271,,,,,,,,161451.0,,,,,,,,,, ,,,,
Ulrich,Grasberg ,28,,BM,B ,,,17.0,0.1,,,,,,,,,1455,,,,,,,,161451.0,,,,,,,,,, ,,,,
Ulrich,Grasberg ,28,,BM,B ,,,20.0,0.2,,,,,,,,,1507,,,,,,,,161451.0,,,,,,,,,, ,,,,
Ulrich,Grasberg ,28,,BM,B ,,,9.0,0.2,,,,,,,,,2340,,,,,,,,161451.0,,,,,,,,,, ,,,,
Ulrich,Grasberg ,28,,BM,B ,,,3.0,0.2,,,,,,,,,2827,,,,,,,,161451.0,,,,,,,,,, ,,,,
Ulrich,Grasberg ,28,,BM,B ,,,3.0,0.2,,,,,,,,,1404,,,,,,,,161451.0,,,,,,,,,, ,,,,
Ulrich,Grasberg ,28,,BM,B ,,,10.0,0.2,,,,,,,,,2256,,,,,,,,161451.0,,,,,,,,,, ,,,,
Ulrich,Grasberg ,28,,BM,B ,,,39.0,0.3,,,,,,,,,2964,,,,,,,,161451.0,,,,,,,,,, ,,,,
Ulrich,Grasberg ,28,,BM,B ,,,26.0,1.4,,,,,,,,,2546,,,,,,,,161451.0,,,,,,,,,, ,,,,
Ulrich,Grasberg ,28,,BM,B ,,,19.0,0.7,,,,,,,,,2323,,,,,,,,161451.0,,,,,,,,,, ,,,,
Ulrich,Grasberg ,28,,BM,B ,,,22.0,0.2,,,,,,,,,2754,,,,,,,,161451.0,,,,,,,,,, ,,,,
Ulrich,Grasberg ,28,,BM,B ,,,32.0,0.4,,,,,,,,,5908,,,,,,,,161451.0,,,,,,,,,, ,,,,
Ulrich,Grasberg ,28,,BM,B ,,,14.0,0.5,,,,,,,,,1178,,,,,,,,161451.0,,,,,,,,,, ,,,,
Ulrich,Grasberg ,28,,BM,B ,,,17.0,0.3,,,,,,,,,2337,,,,,,,,161451.0,,,,,,,,,, ,,,,
Ulrich,Grasberg ,28,,BM,B ,,,,0.1,,,,,,,,,2258,,,,,,,,161451.0,,,,,,,,,, ,,,,
Ulrich,Grasberg ,28,,BM,B ,,,,0.1,,,,,,,,,2846,,,,,,,,161451.0,,,,,,,,,, ,,,,
Ulrich,Grasberg ,28,,BM,B ,,,,0.2,,,,,,,,,2667,,,,,,,,161451.0,,,,,,,,,, ,,,,
Ulrich,Grasberg ,28,,BM,B ,,,,0.1,,,,,,,,,3154,,,,,,,,161451.0,,,,,,,,,, ,,,,
Ulrich,Grasberg ,28,,BM,B ,,,,0.1,,,,,,,,,3181,,,,,,,,161451.0,,,,,,,,,, ,,,,
Ulrich,Grasberg ,28,,BM,B ,,,17.0,0.2,,,,,,,,,3110,,,,,,,,161451.0,,,,,,,,,, ,,,,
Ulrich,Grasberg ,28,,BM,B ,,,15.0,0.2,,,,,,,,,1932,,,,,,,,161451.0,,,,,,,,,, ,,,,
Ulrich,Grasberg ,28,,BM,B ,,,17.0,0.2,,,,,,,,,1454,,,,,,,,161451.0,,,,,,,,,, ,,,,
Ulrich,Grasberg ,28,,BM,B ,,,32.0,0.6,,,,,,,,,3282,,,,,,,,161451.0,,,,,,,,,, ,,,,
Ulrich,Grasberg ,28,,BM,B ,,,20.0,0.4,,,,,,,,,2334,,,,,,,,161451.0,,,,,,,,,, ,,,,
Ulrich,Grasberg ,28,,BM,B ,,,5.0,0.1,,,,,,,,,2195,,,,,,,,161451.0,,,,,,,,,, ,,,,
Ulrich,Grasberg ,28,,AV ,V ,,101.0,16.0, ,125.0,14.0,3.0,,,,,3.0,16,3984.0,10773.0,,33.0,78.0,1007.0,52.0,22467.0,,,126.0,53.0,,62.0,4.0,,6.0, ,,29.0,,908.0
Ulrich,Grasberg ,28,,AV ,V ,,123.0,11.0, ,75.0,17.0,2.0,,,,,4.0,485,13046.0,12237.0,,21.0,67.0,1574.0,63.0,17420.0,,,411.0,72.0,,34.0,31.0,,3.0, ,,14.0,,1389.0
Ulrich,Grasberg ,28,,AV ,V ,,178.0,23.0, ,164.0,17.0,5.0,,,,,4.0,465,12908.0,14062.0,,39.0,98.0,2097.0,91.0,20823.0,,,435.0,80.0,,75.0,39.0,,4.0, ,,25.0,,1551.0
Ulrich,Grasberg ,28,,AV ,V ,,545.0,220.0, ,1308.0,182.0,50.0,,,,,19.0,222,6708.0,17440.0,,469.0,340.0,2927.0,295.0,18079.0,,,109.0,138.0,,644.0,55.0,,35.0, ,,254.0,,595.0
Ulrich,Grasberg ,28,,AV ,V ,,89.0,2.0, ,10.0,2.0,5.0,,,,,5.0,23,5404.0,12852.0,,5.0,9.0,4001.0,46.0,19053.0,,,380.0,63.0,,10.0,,,3.0, ,,2.0,,2497.0
Ulrich,Grasberg ,28,,AV ,V ,,62.0,4.0, ,24.0,13.0,7.0,,,,,3.0,550,13074.0,13542.0,,6.0,140.0,2401.0,32.0,16398.0,,,461.0,58.0,,16.0,21.0,,4.0, ,,6.0,,1749.0
Ulrich,Grasberg ,28,,AV ,V ,,,,20.9,,,,,,,,,,,,,,,,,33486.0,,,,,,,,,, ,,,,
Ulrich,Grasberg ,28,,AV ,V ,,,,1.7,,,,,,,,,,,,,,,,,33486.0,,,,,,,,,, ,,,,
Ulrich,Grasberg ,28,,AV ,V ,,,,21.7,,,,,,,,,,,,,,,,,33486.0,,,,,,,,,, ,,,,
Ulrich,Grasberg ,28,,AV ,V ,,,,0.4,,,,,,,,,,,,,,,,,33486.0,,,,,,,,,, ,,,,
Ulrich,Grasberg ,28,,AV ,V ,,,,5.4,,,,,,,,,,,,,,,,,33486.0,,,,,,,,,, ,,,,
Ulrich,Grasberg ,28,,AV ,V ,,,,4.2,,,,,,,,,,,,,,,,,33486.0,,,,,,,,,, ,,,,
Ulrich,Grasberg ,28,,AV ,V ,,,,0.5,,,,,,,,,,,,,,,,,33486.0,,,,,,,,,, ,,,,
Ulrich,Grasberg ,28,,AV ,V ,,,,7.2,,,,,,,,,,,,,,,,,33486.0,,,,,,,,,, ,,,,
Ulrich,Grasberg ,28,,AV ,V ,,,,1.7,,,,,,,,,,,,,,,,,33486.0,,,,,,,,,, ,,,,
Ulrich,Grasberg ,28,,AV ,V ,,,34.0,2.9,,,,,,,,,2124,,,,,,,,56398.0,,,,,,,,,, ,,,,
Ulrich,Grasberg ,28,,AV ,V ,,,110.0,6.0,,,,,,,,,8751,,,,,,,,34493.0,,,,,,,,,, ,,,,
Ulrich,Grasberg ,28,,AV ,V ,,,39.0,1.6,,,,,,,,,21590,,,,,,,,43557.0,,,,,,,,,, ,,,,
Ulrich,Grasberg ,28,,AV ,V ,,,21.0,0.4,,,,,,,,,4043,,,,,,,,32227.0,,,,,,,,,, ,,,,
Ulrich,Grasberg ,28,,AV ,V ,,,38.0,1.9,,,,,,,,,17304,,,,,,,,42550.0,,,,,,,,,, ,,,,
Ulrich,Grasberg ,28,,AV ,V ,,,43.0,1.5,,,,,,,,,13648,,,,,,,,17373.0,,,,,,,,,, ,,,,
Ulrich,Grasberg ,28,,AV ,V ,,,,0.3,,,,,,,,,2727,,,,,,,,42047.0,,,,,,,,,, ,,,,
Ulrich,Grasberg ,28,,AV ,V ,,,,1.2,,,,,,,,,8885,,,,,,,,23163.0,,,,,,,,,, ,,,,
Ulrich,Grasberg ,28,,AV ,V ,,,,1.1,,,,,,,,,6136,,,,,,,,33486.0,,,,,,,,,, ,,,,
Ulrich,Grasberg ,28,,AV ,V ,,,181.0,1.0,,,,,,,,,49935,,,,,,,,52322.0,,,,,,,,,, ,,,,
Ulrich,Grasberg ,28,,AV ,V ,,,188.0,0.5,,,,,,,,,38070,,,,,,,,33486.0,,,,,,,,,, ,,,,
Ulrich,Grasberg ,28,,AV ,V ,,,,0.2,,,,,,,,,6706,,,,,,,,13391.0,,,,,,,,,, ,,,,
Ulrich,Grasberg ,28,,AV ,V ,,,,0.1,,,,,,,,,586,,,,,,,,18631.0,,,,,,,,,, ,,,,
Ulrich,Grasberg ,28,,AV ,V ,,,652.0,0.2,,,,,,,,,7589,,,,,,,,18631.0,,,,,,,,,, ,,,,
Ulrich,Grasberg ,28,,AV ,V ,,,114.0,0.7,,,,,,,,,708,,,,,,,,18631.0,,,,,,,,,, ,,,,
Klemm,Questa,0,MHBX,AID ,ID ,709-A1 ,17.0,111.0,,789.0,37.0,7.0,,,,,6.0,1210,5717.0,8018.0,,133.0,,2944.0,48.0,22470.0,,,298.0,67.0,,66.0,11.0,,4.0, ,,16.0,,803.0
Klemm,Questa,0,MHBX,AID ,ID ,709-A2 ,14.0,96.0,,744.0,53.0,18.0,,,,,7.0,2146,5206.0,8024.0,,170.0,,1387.0,91.0,15494.0,,,302.0,91.0,,87.0,33.0,,9.0, ,,69.0,,953.0
Klemm,Questa,0,MHBX,AID ,ID ,709-A2 ,16.0,71.0,,301.0,32.0,7.0,,,,,4.0,1558,6887.0,7047.0,,101.0,,2200.0,60.0,14988.0,,,246.0,55.0,,46.0,13.0,,8.0, ,,24.0,,647.0
Klemm,Questa,0,MHBX,AID ,ID ,709-A2 ,38.0,116.0,,757.0,36.0,9.0,,,,,10.0,1478,2604.0,5753.0,,146.0,,937.0,114.0,18805.0,,,173.0,38.0,,113.0,14.0,,15.0, ,,41.0,,411.0
Klemm,Questa,0,MHBX,AID ,ID ,709-A5 ,15.0,74.0,,714.0,19.0,5.0,,,,,4.0,7893,1104.0,4913.0,,32.0,,60.0,16.0,15516.0,,,17.0,57.0,,55.0,5.0,,3.0, ,,10.0,,262.0
Klemm,Questa,0,MHBX,AID ,ID ,709-A5 ,3.0,63.0,,132.0,5.0,1.0,,,,,3.0,2155,793.0,6035.0,,4.0,,798.0,9.0,13790.0,,,129.0,52.0,,25.0,2.0,,4.0, ,,2.0,,408.0
Klemm,Questa,0,MHBX,AID ,ID ,709-A5 ,17.0,177.0,,438.0,24.0,5.0,,,,,3.0,4797,1548.0,4160.0,,49.0,,714.0,22.0,13785.0,,,119.0,39.0,,78.0,10.0,,4.0, ,,13.0,,378.0
Klemm,Questa,0,MHBX,AID ,ID ,709-A5 ,13.0,47.0,,202.0,14.0,8.0,,,,,3.0,4558,3715.0,4928.0,,15.0,,1296.0,24.0,15296.0,,,194.0,48.0,,34.0,4.0,,4.0, ,,32.0,,484.0
Klemm,Questa,0,MHBX,AID ,ID ,QD-2.2-A4 ,17.0,101.0,,424.0,32.0,8.0,,,,,4.0,2443,4005.0,8382.0,,39.0,,1841.0,58.0,18282.0,,,263.0,66.0,,71.0,22.0,,8.0, ,,39.0,,348.0
Klemm,Questa,0,MHBX,AID ,ID ,QD-2.2-A4 ,31.0,148.0,,705.0,43.0,11.0,,,,,5.0,1131,5507.0,8769.0,,82.0,,1895.0,41.0,15273.0,,,212.0,75.0,,124.0,77.0,,11.0, ,,23.0,,388.0
Klemm,Questa,0,MHBX,AID ,ID ,QD-2.2-A4 ,142.0,551.0,,2383.0,177.0,36.0,,,,,16.0,1570,7224.0,16914.0,,219.0,,4042.0,140.0,37714.0,,,315.0,144.0,,351.0,27.0,,27.0, ,,80.0,,804.0
Klemm,Questa,0,MHBX,AID ,ID ,QD-2.2-A4 ,13.0,36.0,,161.0,19.0,4.0,,,,,7.0,3207,8806.0,10996.0,,15.0,,2871.0,77.0,22087.0,,,283.0,110.0,,28.0,4.0,,3.0, ,,22.0,,831.0
Klemm,Questa,0,MHBX,AID ,ID ,QD-2.2-A4 ,17.0,84.0,,345.0,29.0,4.0,,,,,3.0,1527,3092.0,13876.0,,23.0,,711.0,39.0,26450.0,,,238.0,106.0,,49.0,5.0,,7.0, ,,21.0,,710.0
Klemm,Questa,0,MHBX,AID ,ID ,709-A3+ ,16.0,1052.0,,1061.0,65.0,13.0,,,,,5.0,4831,3770.0,4172.0,,107.0,,216.0,39.0,11295.0,,,98.0,20.0,,94.0,7.0,,31.0, ,,23.0,,246.0
Klemm,Questa,0,MHBX,AID ,ID ,709-A3+ ,16.0,498.0,,740.0,15.0,5.0,,,,,3.0,3715,2356.0,3501.0,,45.0,,253.0,22.0,11751.0,,,93.0,36.0,,52.0,5.0,,20.0, ,,17.0,,131.0
Klemm,Questa,0,MHBX,AID ,ID ,709-A3+ ,16.0,442.0,,439.0,13.0,6.0,,,,,2.0,1913,4126.0,3310.0,,62.0,,676.0,45.0,11857.0,,,72.0,18.0,,35.0,3.0,,23.0, ,,11.0,,88.0
Klemm,Questa,0,MHBX,AID ,ID ,709-A3+ ,3.0,153.0,,228.0,9.0,2.0,,,,,2.0,2565,3085.0,4767.0,,37.0,,891.0,37.0,11102.0,,,153.0,33.0,,15.0,3.0,,5.0, ,,4.0,,317.0
Klemm,Questa,0,MHBX,AID ,ID ,709-A3+ ,15.0,351.0,,341.0,17.0,27.0,,,,,2.0,1838,3766.0,5452.0,,69.0,,1076.0,28.0,10761.0,,,169.0,82.0,,41.0,5.0,,12.0, ,,11.0,,443.0
Klemm,Questa,0,MHBX,AID ,ID ,709-A6 ,38.0,58.0,,239.0,13.0,3.0,,,,,5.0,2813,3215.0,5384.0,,15.0,,1100.0,13.0,11206.0,,,149.0,43.0,,62.0,4.0,,6.0, ,,21.0,,364.0
Klemm,Questa,0,MHBX,AID ,ID ,709-A6 ,9.0,20.0,,82.0,8.0,2.0,,,,,1.0,2402,3964.0,5612.0,,86.0,,1028.0,4.0,10989.0,,,146.0,49.0,,19.0,2.0,,3.0, ,,17.0,,411.0
Klemm,Questa,0,MHBX,AID ,ID ,709-A6 ,9.0,31.0,,162.0,8.0,3.0,,,,,5.0,4181,6652.0,14288.0,,67.0,,1758.0,17.0,33909.0,,,401.0,89.0,,26.0,2.0,,3.0, ,,6.0,,747.0
Klemm,Questa,0,MHBX,AID ,ID ,928-2-A3 ,27.0,206.0,,418.0,46.0,15.0,,,,,20.0,1473,3386.0,4489.0,,53.0,,594.0,22.0,15783.0,,,105.0,44.0,,59.0,6.0,,5.0, ,,22.0,,296.0
Klemm,Questa,0,MHBX,AID ,ID ,928-2-A3 ,58.0,148.0,,552.0,33.0,22.0,,,,,6.0,1821,7287.0,8039.0,,127.0,,2093.0,31.0,20670.0,,,332.0,94.0,,86.0,23.0,,11.0, ,,40.0,,667.0
Klemm,Questa,0,MHBX,AID ,ID ,QDS-4.9-002-A2 ,12.0,420.0,,282.0,17.0,5.0,,,,,5.0,2426,5238.0,12227.0,,46.0,,2275.0,63.0,26159.0,,,267.0,78.0,,42.0,7.0,,10.0, ,,11.0,,704.0
Klemm,Questa,0,MHBX,AID ,ID ,QDS-4.9-002-A2 ,6.0,209.0,,238.0,9.0,5.0,,,,,3.0,1546,10579.0,8681.0,,34.0,,3194.0,32.0,25047.0,,,318.0,74.0,,19.0,6.0,,5.0, ,,91.0,,728.0
Klemm,Questa,0,MHBX,AID ,ID ,QDS-4.9-002-A2 ,12.0,475.0,,474.0,13.0,6.0,,,,,3.0,2763,6863.0,8860.0,,354.0,,2712.0,12.0,26730.0,,,357.0,101.0,,40.0,7.0,,12.0, ,,18.0,,856.0
Klemm,Questa,0,MHBX,AID ,ID ,QDS-4.9-010-A2 ,12.0,582.0,,765.0,15.0,8.0,,,,,7.0,3446,6333.0,10632.0,,76.0,,2394.0,38.0,26079.0,,,323.0,114.0,,41.0,7.0,,15.0, ,,16.0,,632.0
Klemm,Questa,0,MHBX,AID ,ID ,QDS-4.9-010-A2 ,8.0,189.0,,204.0,11.0,5.0,,,,,5.0,2664,7791.0,10964.0,,32.0,,2701.0,48.0,25491.0,,,399.0,96.0,,18.0,6.0,,5.0, ,,31.0,,846.0
Klemm,Questa,0,MHBX,AID ,ID ,QDS-4.9-010-A2 ,6.0,160.0,,214.0,21.0,2.0,,,,,5.0,2651,4698.0,12065.0,,21.0,,2661.0,12.0,26482.0,,,390.0,105.0,,14.0,6.0,,5.0, ,,12.0,,771.0
Klemm,Questa,0,MHBX,AID ,ID ,QDS-4.9-010-A2 ,38.0,1709.0,,1355.0,30.0,22.0,,,,,14.0,5300,9287.0,8541.0,,241.0,,1681.0,70.0,25094.0,,,298.0,119.0,,150.0,11.0,,42.0, ,,62.0,,707.0
Klemm,Questa,0,MHBX,AID ,ID ,QDS-4.9-010-A1 ,25.0,196.0,,194.0,7.0,2.0,,,,,4.0,1895,3860.0,10957.0,,17.0,,1194.0,13.0,24313.0,,,335.0,96.0,,20.0,15.0,,6.0, ,,11.0,,508.0
Klemm,Questa,0,MHBX,BHO,BHO (B),870-2b-A2 ,168.0,42.0,,180.0,67.0,8.0,,,,,21.0,3469,36044.0,57676.0,,85.0,,11090.0,28.0,135006.0,,,1979.0,527.0,,84.0,51.0,,10.0, ,,89.0,,2709.0
Klemm,Questa,0,MHBX,BHO,BHO (B),870-2b-A2 ,108.0,74.0,,311.0,53.0,8.0,,,,,30.0,1218,22372.0,50243.0,,213.0,,10198.0,139.0,90221.0,,,866.0,712.0,,46.0,60.0,,18.0, ,,54.0,,2309.0
Klemm,Questa,0,MHBX,BHO,BHO (B),QD-2.2-A1 ,62.0,42.0,,153.0,80.0,5.0,,,,,21.0,2098,45117.0,59796.0,,157.0,,14199.0,63.0,90136.0,,,1482.0,467.0,,32.0,53.0,,10.0, ,,95.0,,3348.0
Klemm,Questa,0,MHBX,BHO,BHO (B),QD-2.2-A1 ,84.0,32.0,,154.0,117.0,10.0,,,,,33.0,8120,45465.0,81061.0,,134.0,,17446.0,19.0,119225.0,,,1855.0,584.0,,30.0,42.0,,21.0, ,,124.0,,3436.0
Klemm,Questa,0,MHBX,BHO,BHO (B),QD-2.2-A1 ,64.0,20.0,,150.0,64.0,13.0,,,,,31.0,2130,43263.0,79019.0,,156.0,,19762.0,56.0,102754.0,,,2071.0,683.0,,22.0,66.0,,13.0, ,,43.0,,4460.0
Klemm,Questa,0,MHBX,BHO,BHO (B),QD-2.2-A1 ,198.0,612.0,,2635.0,157.0,38.0,,,,,40.0,9792,60983.0,90480.0,,196.0,,28118.0,180.0,98423.0,,,2647.0,942.0,,443.0,55.0,,41.0, ,,123.0,,8014.0
Klemm,Questa,0,MHBX,BHO,BHO (B),QD-2.2-A1 ,56.0,55.0,,279.0,106.0,9.0,,,,,35.0,1634,44839.0,75464.0,,52.0,,22617.0,92.0,115955.0,,,1971.0,850.0,,52.0,57.0,,11.0, ,,74.0,,5242.0
Klemm,Questa,0,MHBX,BHO,BHO (B),QD-2.2-A1 ,39.0,77.0,,282.0,109.0,13.0,,,,,28.0,2418,41971.0,61732.0,,195.0,,17092.0,77.0,92329.0,,,1469.0,574.0,,57.0,76.0,,17.0, ,,69.0,,3201.0
Klemm,Questa,0,MHBX,BHO,BHO (B),QD-2.2-A1 ,40.0,84.0,,352.0,82.0,6.0,,,,,31.0,8835,42646.0,72473.0,,78.0,,15616.0,322.0,115498.0,,,1763.0,544.0,,69.0,39.0,,11.0, ,,36.0,,3481.0
Klemm,Questa,0,MHBX,BHO,BHO (B),QD-2.2-A1 ,82.0,40.0,,195.0,99.0,4.0,,,,,22.0,6243,42395.0,72295.0,,33.0,,13942.0,605.0,126046.0,,,1605.0,463.0,,40.0,48.0,,12.0, ,,123.0,,2894.0
Klemm,Questa,0,MHBX,BHO,BHO (B),QD-2.2-A1 ,68.0,106.0,,480.0,52.0,8.0,,,,,17.0,7712,42049.0,67498.0,,71.0,,14307.0,43.0,118688.0,,,1497.0,556.0,,79.0,42.0,,10.0, ,,82.0,,2732.0
Klemm,Questa,0,MHBX,BHO,BHO (B),QD-2.2-A3 ,83.0,134.0,,465.0,123.0,6.0,,,,,38.0,6800,62876.0,87027.0,,79.0,,18160.0,47.0,128917.0,,,2496.0,665.0,,99.0,97.0,,23.0, ,,101.0,,5580.0
Klemm,Questa,0,MHBX,BHO,BHO (B),709-A3 ,85.0,22.0,,47.0,83.0,6.0,,,,,21.0,1312,36229.0,72459.0,,87.0,,14196.0,8.0,128039.0,,,2133.0,538.0,,10.0,67.0,,18.0, ,,56.0,,4426.0
Klemm,Questa,0,MHBX,BHO,BHO (B),709-A3 ,118.0,52.0,,171.0,73.0,8.0,,,,,25.0,1123,30085.0,70438.0,,111.0,,13123.0,19.0,118412.0,,,2190.0,598.0,,44.0,43.0,,13.0, ,,122.0,,3819.0
